SortID,Order,Family,Species common name,Species scientific name,PhyloName,duplicate,Source,Nest materials raw,Anthropogenic,Number-Mat,BodyMass,str-none,str-scrape,str-platform,str-cup,str-dome,str-ex,loc-artificial,loc-ground-water,loc-cavity,loc-rock,loc-veg,RangeSize,IUCN-category-2020,IUCN-simplified,HFI,Biome-simplified,str-scrapenone,Plastic,WoS-Papers,BrainSize
4808,PASSERIFORMES,Grallariidae,Variegated Antpitta,Grallaria varia,Grallaria varia,0,HBW,"Damp rootlets, mosses, dead leaves, petioles",0,4,459,0,0,0,1,0,0,0,0,0,0,1,324,LC,Least-concerned,17.20890762,tropical-forests,0,0,5,NA
4808,PASSERIFORMES,Grallariidae,Variegated Antpitta,Grallaria varia,Grallaria varia,1,NBO,"damp rootlets, dead leaves, sticks, leaf petioles",0,4,459,0,0,0,1,0,0,0,0,0,0,1,324,LC,Least-concerned,17.20890762,tropical-forests,0,0,NA,NA
4809,PASSERIFORMES,Grallariidae,Moustached Antpitta,Grallaria alleni,Grallaria alleni,0,HBW,"Moist plant material, damp dead leaves, fresh mosses, rootlets, small stems, fibres",0,6,987.99,0,0,0,1,0,0,0,0,0,0,1,3,VU,Threatened,28.00310492,tropical-forests,0,0,4,NA
4809,PASSERIFORMES,Grallariidae,Moustached Antpitta,Grallaria alleni,Grallaria alleni,1,NBO,"damp dead leaves, fresh mosses, rootlets, small stems, fibers",0,5,987.99,0,0,0,1,0,0,0,0,0,0,1,3,VU,Threatened,28.00310492,tropical-forests,0,0,NA,NA
4811,PASSERIFORMES,Grallariidae,Scaled Antpitta,Grallaria guatimalensis,Grallaria guatimalensis,1,HBW,"Large rotting dead leaves, vines, soft dead sticks, moss, fine rootlets",0,5,717.12,1,0,0,0,0,0,0,0,0,0,1,214,LC,Least-concerned,23.89614289,tropical-forests,1,0,NA,NA
4811,PASSERIFORMES,Grallariidae,Scaled Antpitta,Grallaria guatimalensis,Grallaria guatimalensis,0,NBO,"dead plant materials, sticks, leaves, grasses, moss, thin flexible materials,pine needles, rootlets, fungal rhizomorphs",0,9,717.12,1,0,0,0,0,0,0,0,0,0,1,214,LC,Least-concerned,23.89614289,tropical-forests,1,0,4,NA
4812,PASSERIFORMES,Grallariidae,Plain-backed Antpitta,Grallaria haplonota,Grallaria haplonota,0,HBW,Sticks,0,1,2110.36,NA,NA,NA,NA,NA,NA,0,1,0,0,0,20,LC,Least-concerned,25.36558136,tropical-forests,NA,0,1,NA
4815,PASSERIFORMES,Grallariidae,Chestnut-crowned Antpitta,Grallaria ruficapilla,Grallaria ruficapilla,1,HBW,"Dead leaves, roots, moss, fibres",0,4,826,0,0,0,1,0,0,0,0,0,0,1,61,LC,Least-concerned,NA,tropical-forests,0,0,NA,NA
4815,PASSERIFORMES,Grallariidae,Chestnut-crowned Antpitta,Grallaria ruficapilla,Grallaria ruficapilla,0,NBO,"roots, dead leaves, moss, roots, fibers, sticks, twigs, bamboo leaves, sparse moss, leaf petioles, dicot leaves, dark rootlets",0,12,826,0,0,0,1,0,0,0,0,0,0,1,61,LC,Least-concerned,NA,tropical-forests,0,0,6,NA
4816,PASSERIFORMES,Grallariidae,Watkins's Antpitta,Grallaria watkinsi,Grallaria watkinsi,1,HBW,"Sticks, vine twigs, narrow black rootlest",0,3,656,0,0,0,1,0,0,0,0,0,0,1,8,NT,Threatened,26.66426388,tropical-forests,0,0,NA,NA
4816,PASSERIFORMES,Grallariidae,Watkins's Antpitta,Grallaria watkinsi,Grallaria watkinsi,0,NBO,"dead leaves, sticks, mud, thinner dark twigs, fibers",0,5,656,0,0,0,1,0,0,0,0,0,0,1,8,NT,Threatened,26.66426388,tropical-forests,0,0,2,NA
4819,PASSERIFORMES,Grallariidae,Stripe-headed Antpitta,Grallaria andicolus,Grallaria andicolus,0,HBW,"Moss, sticks, pale fibres, rootlets",0,4,390.39,0,0,0,1,0,0,0,0,0,0,1,35,LC,Least-concerned,25.68369611,tropical-forests,0,0,1,NA
4822,PASSERIFORMES,Grallariidae,Jocotoco Antpitta,Grallaria ridgelyi,Grallaria ridgelyi,0,NBO,"dead and decaying plant materials, dicot and bromeliad leaves, fine black rootlets, flexible brown fern stems",0,4,129.98,0,0,0,1,0,0,0,0,0,0,1,4,EN,Endangered,NA,tropical-forests,0,0,2,NA
4823,PASSERIFORMES,Grallariidae,Chestnut-naped Antpitta,Grallaria nuchalis,Grallaria nuchalis,0,HBW,"Bamboo leaves, small sticks, moss filaments",0,3,339.63,0,0,0,1,0,0,0,0,0,0,1,19,LC,Least-concerned,29.31067175,tropical-forests,0,0,6,NA
4824,PASSERIFORMES,Grallariidae,Pale-billed Antpitta,Grallaria carrikeri,Grallaria carrikeri,0,HBW,"Small sticks, decaying leaves, rootlets",0,3,191,0,0,0,1,0,0,0,0,0,0,1,2,LC,Least-concerned,24.20921586,tropical-forests,0,0,0,NA
4824,PASSERIFORMES,Grallariidae,Pale-billed Antpitta,Grallaria carrikeri,Grallaria carrikeri,1,NBO,"sticks, wet decaying leaves, rootlets",0,3,191,0,0,0,1,0,0,0,0,0,0,1,2,LC,Least-concerned,24.20921586,tropical-forests,0,0,NA,NA
4826,PASSERIFORMES,Grallariidae,Yellow-breasted Antpitta,Grallaria flavotincta,Grallaria flavotincta,0,HBW,"Green moss, fern leaves, sticks, leaf rachises, vines, dark rootlets, bare fern rachises",0,7,512.99,0,0,0,1,0,0,0,0,0,0,1,11,LC,Least-concerned,26.04839553,tropical-forests,0,0,0,NA
4826,PASSERIFORMES,Grallariidae,Yellow-breasted Antpitta,Grallaria flavotincta,Grallaria flavotincta,1,NBO,"green moss, fern leaves, sticks, leaf rachises, vines, dark rootlets, bare fern rachises",0,7,512.99,0,0,0,1,0,0,0,0,0,0,1,11,LC,Least-concerned,26.04839553,tropical-forests,0,0,NA,NA
4827,PASSERIFORMES,Grallariidae,White-bellied Antpitta,Grallaria hypoleuca,Grallaria hypoleuca,0,NBO,"twigs, rootlets",0,2,530.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,LC,Least-concerned,NA,tropical-forests,NA,0,2,NA
4832,PASSERIFORMES,Grallariidae,Rufous Antpitta,Grallaria rufula,Grallaria rufula,0,HBW,"Thin yellowish grass tems, dark damp leaves, moss, mammal hair, pale fibres, dark fungal rhizomorphs",0,6,386.31,0,0,0,1,0,0,0,0,0,0,1,69,LC,Least-concerned,26.61599147,tropical-forests,0,0,4,NA
4834,PASSERIFORMES,Grallariidae,Western Tawny Antpitta,Grallaria quitensis,Grallaria quitensis,0,HBW,"Moss, mud, small sticks, pale grass stems",0,4,875.72,0,0,0,1,0,0,0,0,0,0,1,33,LC,Least-concerned,28.63343743,tropical-forests,0,0,3,0.747419897
4834,PASSERIFORMES,Grallariidae,Western Tawny Antpitta,Grallaria quitensis,Grallaria quitensis,1,NBO,"moss, mud, small sticks, pale grass stems ",0,4,875.72,0,0,0,1,0,0,0,0,0,0,1,33,LC,Least-concerned,28.63343743,tropical-forests,0,0,NA,0.747419897
4839,PASSERIFORMES,Grallariidae,Rufous-faced Antpitta,Grallaria erythrotis,Grallaria erythrotis,0,NBO,"small twigs, assorted leaves, moss, other plant parts",0,4,353.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,LC,Least-concerned,NA,tropical-forests,NA,0,0,NA
4840,PASSERIFORMES,Grallariidae,Streak-chested Antpitta,Hylopezus perspicillatus,Hylopezus perspicillatus,0,HBW,"Coarse twigs, petioles, large dead leaves, dark fibrous roots, small dead leaves",0,5,433,1,0,1,0,0,0,0,0,0,0,1,52,LC,Least-concerned,29.33210005,tropical-forests,1,0,1,NA
4840,PASSERIFORMES,Grallariidae,Streak-chested Antpitta,Hylopezus perspicillatus,Hylopezus perspicillatus,1,NBO,"twigs, decaying leaves, dried petioles, rootlets",0,4,433,1,0,1,0,0,0,0,0,0,0,1,52,LC,Least-concerned,29.33210005,tropical-forests,1,0,NA,NA
4841,PASSERIFORMES,Grallariidae,Spotted Antpitta,Hylopezus macularius,Hylopezus macularius,0,HBW,"Twigs, dead leaves, rootlets",0,3,205.92,0,0,0,1,0,0,0,0,0,0,1,295,LC,Least-concerned,7.657838891,tropical-forests,0,0,5,NA
4842,PASSERIFORMES,Grallariidae,Masked Antpitta,Hylopezus auricularis,Hylopezus auricularis,0,NBO,"leaf strips, long thick sticks, smaller more tightly-woven sticks, dead leave, dark flexible fibers, rootlets, fungal rhizomorphs",0,7,353.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,VU,Threatened,11.97333334,tropical-forests,NA,0,2,NA
4846,PASSERIFORMES,Grallariidae,White-browed Antpitta,Hylopezus ochroleucus,Hylopezus ochroleucus,0,HBW,Sticks,0,1,116,0,0,0,1,0,0,0,0,0,0,1,67,NT,Threatened,NA,desert,0,0,5,NA
4847,PASSERIFORMES,Grallariidae,Speckle-breasted Antpitta,Hylopezus nattereri,Hylopezus nattereri,0,HBW,Sticks,0,1,494.38,NA,NA,NA,NA,NA,NA,0,0,0,0,1,60,LC,Least-concerned,NA,tropical-forests,NA,0,4,NA
4848,PASSERIFORMES,Grallariidae,Thrush-like Antpitta,Myrmothera campanisona,Myrmothera campanisona,0,HBW,"Tiny twigs, rootlets, hyphae, dead leaves, twigs",0,5,280,0,0,0,1,0,0,0,0,0,0,1,417,LC,Least-concerned,8.048205287,tropical-forests,0,0,5,NA
4848,PASSERIFORMES,Grallariidae,Thrush-like Antpitta,Myrmothera campanisona,Myrmothera campanisona,1,NBO,"twigs, dead leaves, thin dark fibers, leaf petioles ",0,4,280,0,0,0,1,0,0,0,0,0,0,1,417,LC,Least-concerned,8.048205287,tropical-forests,0,0,NA,NA
4849,PASSERIFORMES,Grallariidae,Tepui Antpitta,Myrmothera simplex,Myrmothera simplex,0,HBW,"Small sticks, dead leaves, rootlets",0,3,288,0,0,0,1,0,0,0,0,0,0,1,25,LC,Least-concerned,4.505437092,tropical-forests,0,0,1,NA
4850,PASSERIFORMES,Grallariidae,Ochre-breasted Antpitta,Grallaricula flavirostris,Grallaricula flavirostris,0,HBW,"Green moss, twigs, black rhizomorphs",0,3,288,0,0,0,1,0,0,0,0,0,0,1,73,NT,Threatened,25.35928136,tropical-forests,0,0,1,NA
4853,PASSERIFORMES,Grallariidae,Peruvian Antpitta,Grallaricula peruviana,Grallaricula peruviana,1,HBW,Green moss,0,1,1000,0,0,0,1,0,0,0,0,0,0,1,6,NT,Threatened,24.70882713,tropical-forests,0,0,NA,NA
4853,PASSERIFORMES,Grallariidae,Peruvian Antpitta,Grallaricula peruviana,Grallaricula peruviana,0,NBO,"sticks, dark rootlets, small fibers",0,3,1000,0,0,0,1,0,0,0,0,0,0,1,6,NT,Threatened,24.70882713,tropical-forests,0,0,2,NA
4855,PASSERIFORMES,Grallariidae,Rusty-breasted Antpitta,Grallaricula ferrugineipectus,Grallaricula ferrugineipectus,1,HBW,"Dry curved petioles, twigs",0,2,47.29,0,0,0,1,0,0,0,0,0,0,1,55,LC,Least-concerned,32.55104859,tropical-forests,0,0,NA,NA
4855,PASSERIFORMES,Grallariidae,Rusty-breasted Antpitta,Grallaricula ferrugineipectus,Grallaricula ferrugineipectus,0,NBO,"unbranched twigs, leave petioles, dark (black or red brown) rootlets, fungal rhizomorphs, thin flexible leaf rachides",0,5,47.29,0,0,0,1,0,0,0,0,0,0,1,55,LC,Least-concerned,32.55104859,tropical-forests,0,0,2,NA
4858,PASSERIFORMES,Grallariidae,Slate-crowned Antpitta,Grallaricula nana,Grallaricula nana,1,HBW,"Dicot leaves, leaf strips, sticks, fine fibres",0,4,32.56,0,0,0,1,0,0,0,0,0,0,1,45,LC,Least-concerned,25.70211756,tropical-forests,0,0,NA,NA
4858,PASSERIFORMES,Grallariidae,Slate-crowned Antpitta,Grallaricula nana,Grallaricula nana,0,NBO,"leaves, leaf strips, sticks, leaf petioles, fine flexible fibers, rootlets, sticks, thin dark fibers, thin pale fibers, Chusquea bamboo leaves, dicot leaves, fern leaves, moss",0,13,32.56,0,0,0,1,0,0,0,0,0,0,1,45,LC,Least-concerned,25.70211756,tropical-forests,0,0,3,NA
4859,PASSERIFORMES,Grallariidae,Crescent-faced Antpitta,Grallaricula lineifrons,Grallaricula lineifrons,1,HBW,"Sticks, moss, dark rootlets, fibres",0,4,43.51,0,0,0,1,0,0,0,0,0,0,1,8,LC,Least-concerned,29.06745352,tropical-forests,0,0,NA,NA
4859,PASSERIFORMES,Grallariidae,Crescent-faced Antpitta,Grallaricula lineifrons,Grallaricula lineifrons,0,NBO,"green moss, short sticks, leaf petioles, rootlets, fibers, and grass stems",0,6,43.51,0,0,0,1,0,0,0,0,0,0,1,8,LC,Least-concerned,29.06745352,tropical-forests,0,0,2,NA
4860,PASSERIFORMES,Rhinocryptidae,Chestnut-throated Huet-huet,Pteroptochos castaneus,Pteroptochos castaneus,0,HBW,soft grass,0,1,44.4,0,0,0,0,0,1,0,0,1,0,0,8,LC,Least-concerned,27.24904969,temperate-forests,0,0,8,NA
4861,PASSERIFORMES,Rhinocryptidae,Black-throated Huet-huet,Pteroptochos tarnii,Pteroptochos tarnii,0,HBW,soft grass,0,1,40.24,0,0,0,0,0,1,0,0,1,0,0,39,LC,Least-concerned,12.25457324,temperate-forests,0,0,7,NA
4862,PASSERIFORMES,Rhinocryptidae,Moustached Turca,Pteroptochos megapodius,Pteroptochos megapodius,0,HBW,soft grass,0,1,32.56,0,0,0,0,0,1,0,0,1,0,0,18,LC,Least-concerned,28.59296959,med,0,0,2,NA
4863,PASSERIFORMES,Rhinocryptidae,White-throated Tapaculo,Scelorchilus albicollis,Scelorchilus albicollis,0,HBW,soft grass,0,1,56.9,0,0,0,1,0,1,0,0,1,0,0,20,LC,Least-concerned,25.07480708,med,0,0,1,NA
4864,PASSERIFORMES,Rhinocryptidae,Chucao Tapaculo,Scelorchilus rubecula,Scelorchilus rubecula,0,HBW,"soft grass, rootlets, horse hair, bamboo leaves, other vegetation",0,5,68,0,0,0,1,1,1,0,0,1,0,0,37,LC,Least-concerned,15.32074334,temperate-forests,0,0,15,NA
4865,PASSERIFORMES,Rhinocryptidae,Rusty-belted Tapaculo,Liosceles thoracicus,Liosceles thoracicus,0,HBW,"small twigs, grasses, lichens, mosses, small leaves, clumps of earth, soft grasses",0,7,93,0,0,0,0,1,0,0,1,0,0,0,227,LC,Least-concerned,9.341866522,tropical-forests,0,0,1,NA
4868,PASSERIFORMES,Rhinocryptidae,Crested Gallito,Rhinocrypta lanceolata,Rhinocrypta lanceolata,0,HBW,"grass, weed stems, bark, plant fibres, hair, wool, cotton",0,7,78.05,0,0,0,0,1,0,0,0,0,0,1,114,LC,Least-concerned,15.37000898,grasslands,0,0,1,NA
4869,PASSERIFORMES,Rhinocryptidae,Sandy Gallito,Teledromas fuscus,Teledromas fuscus,0,HBW,"grass, moss, lichens",0,3,1200,0,0,0,1,0,1,0,0,1,0,1,65,LC,Least-concerned,13.668442,grasslands,0,0,1,NA
4871,PASSERIFORMES,Rhinocryptidae,White-breasted Tapaculo,Eleoscytalopus indigoticus,Eleoscytalopus indigoticus,0,HBW,"roots, moss, feathers",0,3,31.2,NA,NA,NA,NA,NA,NA,0,1,0,0,0,70,LC,Least-concerned,NA,tropical-forests,NA,0,1,NA
4875,PASSERIFORMES,Rhinocryptidae,Ochre-flanked Tapaculo,Eugralla paradoxa,Eugralla paradoxa,0,HBW,"straw, softer grasses, dry leaves, soft grasses",0,4,58.3,0,0,0,0,1,0,0,0,0,0,1,20,LC,Least-concerned,NA,temperate-forests,0,0,5,NA
4881,PASSERIFORMES,Rhinocryptidae,Diamantina Tapaculo,Scytalopus diamantinensis,Scytalopus speluncae,0,HBW,grasses,0,1,58.3,NA,NA,NA,NA,NA,NA,0,0,0,1,0,71,EN,Endangered,30.23208333,desert,NA,0,14,NA
4895,PASSERIFORMES,Rhinocryptidae,Choco Tapaculo,Scytalopus chocoensis,Scytalopus chocoensis,0,HBW,"rootlets, moss",0,2,553.16,0,0,0,0,1,0,0,1,0,0,0,12,LC,Least-concerned,22.66657681,tropical-forests,0,0,1,NA
4899,PASSERIFORMES,Rhinocryptidae,Narino Tapaculo,Scytalopus vicinior,Scytalopus vicinior,0,HBW,"bryophytes, dead leaves, sticks, different kinds of rootlets",0,4,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,LC,Least-concerned,26.63938017,tropical-forests,NA,0,2,NA
4901,PASSERIFORMES,Rhinocryptidae,Merida Tapaculo,Scytalopus meridanus,Scytalopus meridanus,0,HBW,"moss, rootlets, decomposing leaves",0,3,217,0,0,0,0,1,0,0,0,0,1,0,17,LC,Least-concerned,32.10038333,tropical-forests,0,0,2,NA
4902,PASSERIFORMES,Rhinocryptidae,Perija Tapaculo,Scytalopus perijanus,NA,0,HBW,"mosses, grasses, plant rootlest, uncertain (stems), uncertain (leaves)",0,5,2044.12,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NT,Threatened,32.40560764,tropical-forests,NA,0,NA,NA
4905,PASSERIFORMES,Rhinocryptidae,Chusquea Tapaculo,Scytalopus parkeri,Scytalopus parkeri,0,NBO,"moss, pale fibers, rootlets",0,3,138.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,LC,Least-concerned,24.14023611,tropical-forests,NA,0,2,NA
4906,PASSERIFORMES,Rhinocryptidae,Magellanic Tapaculo,Scytalopus magellanicus,Scytalopus magellanicus,0,HBW,"root fibres, mosses, lichens, slender grass, horse hair",0,5,92.64,0,0,0,0,1,0,0,1,0,0,0,65,LC,Least-concerned,14.02320402,temperate-forests,0,0,11,NA
4908,PASSERIFORMES,Rhinocryptidae,Neblina Tapaculo,Scytalopus altirostris,Scytalopus altirostris,0,NBO,"grass, moss",0,2,2462.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,LC,Least-concerned,25.34659754,tropical-forests,NA,0,0,NA
4909,PASSERIFORMES,Rhinocryptidae,Ancash Tapaculo,Scytalopus affinis,Scytalopus affinis,0,HBW,"grass, moss",0,2,235.06,0,0,0,0,1,0,NA,NA,NA,NA,NA,9,LC,Least-concerned,30.39307209,tropical-forests,0,0,1,NA
4909,PASSERIFORMES,Rhinocryptidae,Ancash Tapaculo,Scytalopus affinis,Scytalopus affinis,1,NBO,"grass, moss",0,2,235.06,0,0,0,0,1,0,NA,NA,NA,NA,NA,9,LC,Least-concerned,30.39307209,tropical-forests,0,0,NA,NA
4911,PASSERIFORMES,Rhinocryptidae,Puna Tapaculo,Scytalopus simonsi,Scytalopus simonsi,0,NBO,"dried grass (Cortaderia), grass",0,2,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,LC,Least-concerned,24.91171426,tropical-forests,NA,0,2,NA
4915,PASSERIFORMES,Rhinocryptidae,Dusky Tapaculo,Scytalopus fuscus,Scytalopus fuscus,0,HBW,"root fibres, horse hair",0,2,77.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,LC,Least-concerned,29.66143042,med,NA,0,2,NA
4918,PASSERIFORMES,Rhinocryptidae,Diademed Tapaculo,Scytalopus schulenbergi,Scytalopus schulenbergi,0,HBW,"moss, lichens, small twigs, plant matter",0,4,74.8,NA,NA,NA,NA,NA,NA,0,0,1,0,0,14,LC,Least-concerned,24.56352732,tropical-forests,NA,0,2,NA
4921,PASSERIFORMES,Formicariidae,Black-faced Antthrush,Formicarius analis,Formicarius analis,0,HBW,"Slender petioles, flower stalks, coarse dead leaves",0,3,52.1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,572,LC,Least-concerned,NA,tropical-forests,NA,0,8,0.281182132
4921,PASSERIFORMES,Formicariidae,Black-faced Antthrush,Formicarius analis,Formicarius analis,1,NBO,"leaves, flowers",0,2,52.1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,572,LC,Least-concerned,NA,tropical-forests,NA,0,NA,0.281182132
4923,PASSERIFORMES,Formicariidae,Black-headed Antthrush,Formicarius nigricapillus,Formicarius nigricapillus,0,HBW,"Leaf petioles, dead leaves",0,2,60.79,0,0,0,1,0,0,0,0,1,0,0,30,LC,Least-concerned,30.1605912,tropical-forests,0,0,1,NA
4925,PASSERIFORMES,Formicariidae,Short-tailed Antthrush,Chamaeza campanisona,Chamaeza campanisona,0,NBO,green leaves,0,1,57.27,NA,NA,NA,NA,NA,NA,0,0,1,0,0,249,LC,Least-concerned,10.83808836,tropical-forests,NA,0,8,NA
4929,PASSERIFORMES,Formicariidae,Rufous-tailed Antthrush,Chamaeza ruficauda,Chamaeza ruficauda,0,HBW,"Bamboo leaves, leathery tree leaves, fungal rhizomorphs, grass, cellophane",0,5,49.7,NA,NA,NA,NA,NA,NA,0,0,1,0,0,52,LC,Least-concerned,32.82890009,tropical-forests,NA,0,3,NA
4931,PASSERIFORMES,Furnariidae,Tawny-throated Leaftosser,Sclerurus mexicanus,Sclerurus mexicanus,0,HBW,dry twigs,0,1,111,NA,NA,NA,NA,NA,NA,0,0,1,0,0,655,LC,Least-concerned,14.55041051,tropical-forests,NA,0,8,-0.233361167
4931,PASSERIFORMES,Furnariidae,Tawny-throated Leaftosser,Sclerurus mexicanus,Sclerurus mexicanus,1,NBO,dry twigs,0,1,111,NA,NA,NA,NA,NA,NA,0,0,1,0,0,655,LC,Least-concerned,14.55041051,tropical-forests,NA,0,NA,-0.233361167
4933,PASSERIFORMES,Furnariidae,Scaly-throated Leaftosser,Sclerurus guatemalensis,Sclerurus guatemalensis,0,HBW,"leaf stems, rachides of compound leaves",0,2,35.4,0,0,0,0,0,1,0,0,1,0,0,73,LC,Least-concerned,29.9747497,tropical-forests,0,0,3,NA
4933,PASSERIFORMES,Furnariidae,Scaly-throated Leaftosser,Sclerurus guatemalensis,Sclerurus guatemalensis,1,NBO,compound leaves usually of a single plant species,0,1,35.4,0,0,0,0,0,1,0,0,1,0,0,73,LC,Least-concerned,29.9747497,tropical-forests,0,0,NA,NA
4934,PASSERIFORMES,Furnariidae,Black-tailed Leaftosser,Sclerurus caudacutus,Sclerurus caudacutus,0,HBW,leaf petioles,0,1,42.23,NA,NA,NA,NA,NA,NA,0,0,1,0,0,505,LC,Least-concerned,9.697906342,tropical-forests,NA,0,5,NA
4935,PASSERIFORMES,Furnariidae,Grey-throated Leaftosser,Sclerurus albigularis,Sclerurus albigularis,0,HBW,loose leaf rachides,0,1,178,NA,NA,NA,NA,NA,NA,0,0,1,0,0,102,NT,Threatened,23.2308605,tropical-forests,NA,0,2,NA
4936,PASSERIFORMES,Furnariidae,Rufous-breasted Leaftosser,Sclerurus scansor,Sclerurus scansor,0,HBW,dry leaf rachides,0,1,109,0,0,1,0,0,1,0,0,1,0,0,271,LC,Least-concerned,29.09310218,grasslands,0,0,17,NA
4939,PASSERIFORMES,Furnariidae,Slender-billed Miner,Geositta tenuirostris,Geositta tenuirostris,0,HBW,"dried grasses, cattle hair",0,2,100,NA,NA,NA,NA,NA,NA,0,0,1,0,0,92,LC,Least-concerned,20.43347908,grasslands,NA,0,0,NA
4939,PASSERIFORMES,Furnariidae,Slender-billed Miner,Geositta tenuirostris,Geositta tenuirostris,1,NBO,placing in the bottom fibrous materials and lichens,0,1,100,NA,NA,NA,NA,NA,NA,0,0,1,0,0,92,LC,Least-concerned,20.43347908,grasslands,NA,0,NA,NA
4940,PASSERIFORMES,Furnariidae,Common Miner,Geositta cunicularia,Geositta cunicularia,0,HBW,"grasses, hairs, flowers, feathers, rootlets",0,5,120,NA,NA,NA,NA,NA,NA,0,0,1,0,0,331,LC,Least-concerned,NA,grasslands,NA,0,2,0.02
4942,PASSERIFORMES,Furnariidae,Campo Miner,Geositta poeciloptera,Geositta poeciloptera,1,HBW,"dead grass, hair",0,2,122.89,1,0,0,0,0,0,0,0,1,0,0,145,VU,Threatened,NA,grasslands,1,0,NA,NA
4942,PASSERIFORMES,Furnariidae,Campo Miner,Geositta poeciloptera,Geositta poeciloptera,0,NBO,"bark, wood, weed stems, dead leaves, foliose lichens, plant down, fragments of bark, fragments of wood",0,8,122.89,1,0,0,0,0,0,0,0,1,0,0,145,VU,Threatened,NA,grasslands,1,0,5,NA
4943,PASSERIFORMES,Furnariidae,Thick-billed Miner,Geositta crassirostris,Geositta crassirostris,0,NBO,"woodchips, outer bark",0,2,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,LC,Least-concerned,NA,desert,NA,0,0,NA
4944,PASSERIFORMES,Furnariidae,Rufous-banded Miner,Geositta rufipennis,Geositta rufipennis,0,HBW,"grass, hairs, feathers",0,3,60.4,0,0,0,0,0,1,0,0,1,1,0,110,LC,Least-concerned,NA,grasslands,0,0,0,NA
4946,PASSERIFORMES,Furnariidae,Short-billed Miner,Geositta antarctica,Geositta antarctica,0,HBW,grasses,0,1,110.67,NA,NA,NA,NA,NA,NA,0,0,1,0,0,20,LC,Least-concerned,NA,grasslands,NA,0,1,NA
4950,PASSERIFORMES,Furnariidae,Little Long-tailed Woodcreeper,Deconychura typica,Deconychura longicauda,0,HBW,Dry leaves,0,1,162.11,NA,NA,NA,NA,NA,NA,0,0,1,0,0,501,LC,Least-concerned,30.77631463,tropical-forests,NA,0,2,NA
4954,PASSERIFORMES,Furnariidae,Eastern Olivaceous Woodcreeper,Sittasomus griseicapillus,Sittasomus griseicapillus,0,HBW,"bark, leaves",0,2,313.31,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1145,LC,Least-concerned,16.34169462,tropical-forests,NA,0,10,-0.574418501
4957,PASSERIFORMES,Furnariidae,Ruddy Woodcreeper,Dendrocincla homochroa,Dendrocincla homochroa,0,HBW,"bark, fibres, moss, leaves",0,4,84.1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,90,LC,Least-concerned,30.09744364,tropical-forests,NA,0,5,NA
4958,PASSERIFORMES,Furnariidae,Tawny-winged Woodcreeper,Dendrocincla anabatina,Dendrocincla anabatina,0,HBW,"mosses, fibrous rootlets, strips of papery bark, lichens",0,4,259.35,NA,NA,NA,NA,NA,NA,0,0,1,0,0,59,LC,Least-concerned,30.9212267,tropical-forests,NA,0,2,NA
4958,PASSERIFORMES,Furnariidae,Tawny-winged Woodcreeper,Dendrocincla anabatina,Dendrocincla anabatina,1,NBO,"fibrous materials, lichens",0,2,259.35,NA,NA,NA,NA,NA,NA,0,0,1,0,0,59,LC,Least-concerned,30.9212267,tropical-forests,NA,0,NA,NA
4959,PASSERIFORMES,Furnariidae,Plain-brown Woodcreeper,Dendrocincla fuliginosa,Dendrocincla fuliginosa,0,HBW,"dead leaves, petioles, fibres, rootlets, plant and seed down, feathers",0,6,84.1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,777,LC,Least-concerned,13.24398494,tropical-forests,NA,0,7,0.067134454
4960,PASSERIFORMES,Furnariidae,Plain-winged Woodcreeper,Dendrocincla turdina,Dendrocincla turdina,0,HBW,"leaves, stems, wood chips",0,3,259.4,NA,NA,NA,NA,NA,NA,0,0,1,0,0,133,LC,Least-concerned,32.34512889,tropical-forests,NA,0,4,NA
